,artist_name,track_name,track_id,popularity,explicit,year_song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
288,Roddy Ricch,Perfect Time,6kiIVIbmwEw6JvIZc7UG0E,75,True,2019,0.171,0.577,142710,0.734,0.0,8,0.12,-8.484,0,0.432,94.122,4,0.254
289,Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),6ya8ejoKgw906Y8LWclqrp,75,True,2019,0.0825,0.671,233278,0.833,0.0,5,0.0726,-5.152,0,0.395,79.351,4,0.702
290,Post Malone,Staring At The Sun (feat. SZA),5KE9b4x7Zj2A8XtbkqhqTe,77,True,2019,0.248,0.724,168280,0.772,0.0,6,0.308,-4.389,0,0.184,95.074,4,0.347
291,Roddy Ricch,Big Stepper,6x0QNM6f0C2JEjK0hFF8Ca,75,True,2019,0.0477,0.753,175170,0.597,0.0,8,0.197,-8.469,1,0.292,76.997,4,0.616
292,Offset,Clout (feat. Cardi B),59ywHNwwchG4nZJMLyxSzd,78,True,2019,0.228,0.919,205803,0.622,4.24e-06,1,0.122,-7.384,1,0.0997,140.022,4,0.424
293,Josh Gad,When I Am Older,1Tt7zr1yDbKbT8L4jzSZ74,77,False,2019,0.705,0.73,111452,0.326,0.0,8,0.103,-7.001,1,0.26,116.893,4,0.434
294,Maren Morris,The Bones - with Hozier,1yTTMcUhL7rtz08Dsgb7Qb,76,False,2019,0.286,0.561,197299,0.597,0.0,11,0.0979,-6.0,0,0.0405,76.826,4,0.355
295,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),6osaMSJh9NguagEDQcZaKx,87,False,2019,0.278,0.694,185195,0.758,1.34e-06,11,0.102,-2.986,1,0.218,192.091,4,0.371
296,Hozier,Almost (Sweet Music),5Apvsk0suoivI1H8CmBglv,74,False,2019,0.0215,0.523,217480,0.687,2.86e-06,7,0.203,-5.601,1,0.105,90.036,4,0.711
297,Lil Nas X,Rodeo,4ak7xjvBeBOcJGWFDX9w5n,77,True,2019,0.139,0.706,158707,0.679,6.98e-05,9,0.465,-5.614,1,0.0324,140.081,4,0.657
298,Luke Bryan,Knockin' Boots,6ERR6e7h6wCqGoz1TjiUJb,74,False,2019,0.129,0.739,199382,0.682,0.0,2,0.328,-3.728,1,0.205,131.983,4,0.634
299,Young M.A,BIG,7cyeGclH71MayOuQ7qtLFl,75,True,2019,0.0408,0.86,225920,0.507,6.15e-06,0,0.14,-5.776,0,0.369,85.005,4,0.15
300,XXXTENTACION,Ex Bitch,40KuvsFD0zpUFuCcmt5Xm0,77,True,2019,0.513,0.835,121672,0.462,0.0,7,0.0875,-6.227,1,0.155,78.99,4,0.702
301,Lil Mosey,Live This Wild,5fmTiyocDfiXbUZ4SpdXRm,76,True,2019,0.14,0.697,122853,0.685,0.0,7,0.0824,-7.005,1,0.0712,94.06,4,0.808
302,Roddy Ricch,War Baby,78X9D3v7OarDPNdTPUV4CQ,75,True,2019,0.337,0.663,195668,0.706,0.0,5,0.113,-6.97,0,0.329,74.836,4,0.244
303,Niall Horan,Put A Little Love On Me,1hCTxutVVYvggAQcUUUZAT,80,False,2019,0.678,0.584,224586,0.465,0.0,10,0.106,-4.88,1,0.0262,95.969,4,0.299
304,Alan Walker,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3,86,False,2019,0.536,0.67,179053,0.668,0.0,3,0.133,-4.306,0,0.0422,88.033,4,0.608
305,Lauv,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",322tcqPhma7F6hfCeLisx0,82,True,2019,0.482,0.806,198973,0.558,0.0,9,0.0618,-6.46,1,0.0683,95.016,4,0.678
306,Taylor Swift,The Man,3RauEVgRgj1IuWdJ9fDs70,79,False,2019,0.0767,0.777,190360,0.658,0.0,0,0.0901,-5.191,1,0.054,110.048,4,0.633
307,ROSALÍA,Con Altura,2qG5sZ7Si6sdK74qLxedYM,86,False,2019,0.39,0.882,161627,0.689,0.00325,6,0.0501,-4.027,1,0.124,97.963,4,0.746
308,Jon Pardi,Heartache Medication,6ZvAXIWw3rw8WR0Xlmifri,73,False,2019,0.0361,0.621,209110,0.791,0.0,9,0.143,-3.343,1,0.0265,95.075,4,0.734
309,Jhené Aiko,Triggered (freestyle),3PAptX72PPmjj1Igms0zjo,75,True,2019,0.81,0.471,211227,0.411,0.0,0,0.135,-9.5,1,0.295,89.484,1,0.363
310,Ingrid Andress,More Hearts Than Mine,0LcspVKJxhEQQSvVMiTPWz,73,False,2019,0.111,0.413,214160,0.428,0.0,0,0.114,-7.414,1,0.0296,79.985,4,0.391
311,Ambjaay,Uno,3AEgic4yp82NxMWUjHtxnO,75,True,2019,0.000143,0.978,109091,0.477,0.0,8,0.133,-8.159,1,0.155,110.002,4,0.196
312,A Boogie Wit da Hoodie,Mood Swings,2xE16muNCmhZwSOv3i1d1H,75,True,2019,0.235,0.943,156893,0.664,5.84e-06,4,0.112,-5.952,0,0.106,120.051,4,0.93
313,Post Malone,Allergic,1YscJ7yVTlFxW3eF6pv5ba,76,True,2019,0.154,0.665,156893,0.741,3.02e-05,0,0.345,-3.694,1,0.0787,144.968,4,0.57
314,Polo G,Finer Things,7oBW80497A8axagr4aC9U6,74,True,2019,0.0683,0.506,182387,0.45,0.000225,2,0.103,-12.565,1,0.364,177.978,4,0.131
315,Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,75,True,2019,0.128,0.71,195587,0.49,0.0,1,0.0942,-9.832,1,0.246,74.351,4,0.621
316,Rich The Kid,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,75,True,2019,0.00192,0.942,177864,0.382,0.0,10,0.092,-8.099,1,0.564,100.017,4,0.379
317,5 Seconds of Summer,Easier,4tNXntkAzQ5A2dfYRYGIIQ,80,False,2019,0.489,0.505,157493,0.428,0.0,5,0.0977,-5.604,1,0.221,175.813,4,0.618
318,Harry Styles,Treat People With Kindness,03mMSLEJCPoGJwQhHpN5y0,78,False,2019,0.128,0.653,197347,0.869,2.2e-05,5,0.046,-3.725,1,0.0382,122.017,4,0.697
319,Luh Kel,Wrong,3EludUFeAoJAwSixWGG5Wg,76,False,2019,0.352,0.745,130876,0.728,0.0,0,0.228,-3.39,1,0.0423,120.099,4,0.39
320,Juice WRLD,Maze,4mUIe9gfsdtsVP2zFIl74x,75,True,2019,0.126,0.674,144090,0.726,1.56e-06,11,0.115,-3.813,0,0.141,160.067,4,0.443
321,XXXTENTACION,bad vibes forever,69dXVFCMiz3SL1L7M24NdX,76,True,2019,0.334,0.799,150475,0.526,0.00174,8,0.0571,-5.153,1,0.0717,129.875,4,0.746
322,Jhay Cortez,No Me Conoce - Remix,7rknFhrVDyxzTJkPSf7LoW,83,False,2019,0.144,0.794,307547,0.79,0.0,10,0.0893,-3.855,0,0.0599,91.984,4,0.577
323,iann dior,gone girl,6G0FACzGN80Dj2v4ass5rq,75,True,2019,0.162,0.677,136568,0.714,0.0,11,0.0717,-5.637,1,0.0287,94.956,4,0.355
324,Khalid,Talk,0rTV5WefWd1J3OwIheTzxM,80,False,2019,0.0501,0.9,197487,0.4,0.0,0,0.0876,-8.443,1,0.124,136.001,4,0.338
325,Bryce Vine,La La Land (feat. YG),4oM9DGUTrRaXJDypxxHztZ,72,True,2019,0.221,0.774,177253,0.473,0.0,1,0.222,-5.122,0,0.0569,97.953,4,0.416
326,Florida Georgia Line,Simple,4L9Ds4mpD3SuYoWwFUlv16,74,False,2019,0.0791,0.362,185200,0.882,0.0,3,0.15,-3.717,1,0.0973,199.811,4,0.864
327,NLE Choppa,Shotta Flow 3,0OsYwz3SCLD98IvWfdLeRQ,74,True,2019,0.00818,0.722,181238,0.716,0.0,8,0.892,-5.258,0,0.377,128.0,4,0.799
328,BENEE,Glitter,23TPP1eeElFfvYVznskwCY,80,False,2019,0.0863,0.801,180147,0.589,0.0,7,0.162,-5.157,1,0.0485,116.934,4,0.58
329,YBN Cordae,RNP (feat. Anderson .Paak),5lw8Mgb4LyhriPIC86gV6e,77,True,2019,0.184,0.611,175828,0.714,0.0,9,0.145,-4.696,0,0.856,196.043,4,0.628
330,Riley Green,I Wish Grandpas Never Died,7Dxes6VnfbZYV0S2QTnVuT,73,False,2019,0.036,0.445,250413,0.492,0.0,6,0.122,-5.717,1,0.0294,148.013,4,0.24
331,Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",36J0iaPDGbYGsHvYpaYs3k,74,True,2019,0.0392,0.761,169147,0.586,0.0,0,0.0558,-5.368,1,0.359,149.804,4,0.719
332,Luke Combs,What You See Is What You Get,1xIgz2QjA85ZpXiIoj6mMo,74,False,2019,0.0636,0.593,171920,0.805,0.0,5,0.226,-4.892,1,0.0346,103.955,4,0.845
333,YG,Go Loko,3SZqA7rQvROJsCbUu2v0xa,77,True,2019,0.299,0.88,299227,0.67,5.08e-06,2,0.0677,-5.188,1,0.0429,100.995,4,0.142
334,Doja Cat,Tia Tamera (feat. Rico Nasty),1uNePI826aqh9uC9pgbeHU,75,True,2019,0.019,0.822,211013,0.654,0.0,0,0.233,-4.623,1,0.132,119.884,4,0.421
335,mxmtoon,prom dress,2xCGBWfzTe8l2kvHpgvB6M,76,False,2019,0.698,0.56,197933,0.674,0.0,10,0.123,-6.048,1,0.0446,119.942,4,0.421
336,Morgan Wallen,This Bar,7oSq5fbsFkTS9zeJQwMihf,73,False,2019,0.115,0.545,185733,0.884,0.000424,2,0.0496,-5.208,1,0.0817,110.015,4,0.272
337,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",6Vdyu21iT8qScU1haSjWUU,74,True,2019,0.0163,0.76,171647,0.755,2.95e-06,6,0.0909,-4.735,0,0.19,101.993,4,0.517
338,Trippie Redd,The Grinch,1W24W6jQegnNh0x5DfBBPT,74,True,2019,0.137,0.676,91288,0.503,6.36e-05,8,0.0981,-6.115,1,0.0971,162.85,4,0.196
339,BTS,Make It Right (feat. Lauv),314ZkcV7oLWG8yWE7LABvH,82,False,2019,0.0304,0.584,226321,0.685,0.0,7,0.189,-7.811,1,0.425,97.551,4,0.345
340,Daddy Yankee,Que Tire Pa Lante,6RyaV7owmVU6fzEPE17sF1,89,False,2019,0.0478,0.658,210520,0.901,0.0,7,0.12,-2.814,1,0.0357,93.979,4,0.708
341,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),6zegtH6XXd2PDPLvy1Y0n2,82,False,2019,0.00237,0.644,190067,0.755,7.64e-06,1,0.0859,-5.325,1,0.0448,102.861,4,0.334
342,Maggie Rogers,Light On,6UnCGAEmrbGIOSmGRZQ1M2,75,False,2019,0.201,0.657,233880,0.569,1.38e-05,2,0.126,-6.287,1,0.0542,102.054,4,0.399
343,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG,75,False,2019,0.654,0.455,252747,0.352,3.72e-06,1,0.249,-11.733,0,0.25,103.342,4,0.407
344,YK Osiris,Worth It,4XiGKQqbmnMVxDzUj6j3f2,75,False,2019,0.468,0.764,189253,0.528,0.0,5,0.0811,-4.082,0,0.0588,123.936,5,0.422
345,Morgan Wallen,Cover Me Up,47yypFbq6fu3yUvFoaf2UN,72,False,2019,0.235,0.461,292663,0.437,7.1e-06,2,0.121,-8.285,1,0.0284,128.132,3,0.194
346,Roddy Ricch,Intro,7AOtINPzQ4N4JVXk7ygZZz,74,True,2019,0.164,0.738,135849,0.657,0.0,3,0.163,-8.737,0,0.109,159.01,4,0.716
347,TOKYO’S REVENGE,THOT!,2St8HeG23Nzp4NYaWTNtuM,75,True,2019,0.0178,0.946,159709,0.592,3.22e-06,8,0.46,-7.908,1,0.23,100.023,4,0.418
348,Logic,Keanu Reeves,3PYx9Wte3jwb48V0wArMOy,76,True,2019,0.0557,0.712,225920,0.891,0.0,2,0.134,-6.457,1,0.24,170.13,4,0.799
349,Chris Lane,"Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l,73,False,2019,0.076,0.574,187307,0.58,0.0,7,0.12,-6.091,1,0.0278,149.97,4,0.4
350,Diplo,Lonely (with Jonas Brothers),4fwo6czG5nvOQMzhOto1ya,80,False,2019,0.062,0.738,139813,0.717,0.0,1,0.205,-5.121,1,0.0573,98.047,4,0.5
351,Cardi B,Please Me,0PG9fbaaHFHfre2gUVo7AN,78,True,2019,0.0642,0.747,200890,0.57,0.0,1,0.0832,-6.711,1,0.081,133.992,4,0.65
352,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),5FDCDBFDKpf7TLzDx6r2Lp,73,True,2019,0.0307,0.883,151482,0.635,0.0,0,0.114,-6.284,0,0.299,129.042,4,0.542
353,Lil Uzi Vert,That's a Rack,4pCEIQ6wBVuaJdER5bALtO,74,True,2019,0.0599,0.852,236571,0.432,0.0,1,0.146,-8.04,0,0.501,140.042,4,0.258
354,Logic,Homicide (feat. Eminem),7M2tXmeS15NAzEn7ABFeBg,77,True,2019,0.137,0.694,245387,0.759,0.0,10,0.167,-5.667,0,0.398,140.055,4,0.77
355,iann dior,molly,0q0Vsy1SHdUSrR7TJGNAVn,74,True,2019,0.00202,0.695,175569,0.566,0.0,6,0.167,-7.484,0,0.124,80.029,4,0.388
356,Billie Eilish,bad guy (with Justin Bieber),3yNZ5r3LKfdmjoS3gkhUCT,82,False,2019,0.252,0.67,194840,0.453,0.33,0,0.117,-11.265,1,0.295,135.055,4,0.68
357,Smokepurpp,What I Please (feat. Denzel Curry),0eHFPf7gom9ztF7Jc6FP6C,74,True,2019,0.0352,0.803,140591,0.709,0.0,10,0.122,-8.164,0,0.327,139.877,4,0.54
358,Thomas Rhett,Remember You Young,3LK6wDkhbTyg8GhJidU9oC,73,False,2019,0.355,0.396,180467,0.51,0.0,6,0.113,-6.274,1,0.0327,113.994,4,0.299
359,Florida Georgia Line,Blessings,7dnDBbHKyJNFXoeVwO8KBY,73,False,2019,0.737,0.466,198520,0.672,0.0,4,0.0858,-5.926,1,0.036,89.081,4,0.334
360,Olivia Rodrigo,"Wondering - From ""High School Musical: The Musical: The Series""",6GfTYfb5eBLN1p1ByOsPmi,73,False,2019,0.808,0.469,225382,0.444,0.0,6,0.0932,-7.064,1,0.0396,129.385,4,0.221
361,John K,if we never met,5HBDBBr5OV90lubqW8ctJF,76,False,2019,0.171,0.958,144427,0.376,0.0,8,0.127,-7.063,1,0.0523,107.964,4,0.331
362,Why Don't We,Big Plans,3eng6TJxpqjvDkxRpnfnhB,79,False,2019,0.0668,0.693,179930,0.604,0.0,11,0.114,-5.279,1,0.0427,75.014,4,0.651
363,Jessie Reyez,Imported (with 6LACK),5zXmmhtXrhDbYnScaYpqZg,74,True,2019,0.199,0.726,225040,0.636,0.0,7,0.111,-3.615,1,0.0496,111.097,4,0.362
364,ILLENIUM,Good Things Fall Apart (with Jon Bellion),6pooRNiLyYpxZeIA5kJ5EX,73,False,2019,0.0128,0.643,216668,0.594,0.0,2,0.118,-5.453,1,0.0318,144.033,4,0.442
365,YoungBoy Never Broke Again,Lonely Child,6xqZi5JTTk6XIMLvy7w5JJ,72,True,2019,0.294,0.584,217659,0.688,0.0,6,0.097,-4.427,0,0.431,94.971,5,0.628
366,Roddy Ricch,Moonwalkin (feat. Lil Durk),33NoCir8q4WA4HNmyrD3fu,74,True,2019,0.0178,0.779,167851,0.58,0.0,1,0.15,-7.594,0,0.284,160.243,4,0.299
367,Post Malone,Myself,2cvOfKHOHgwQlLiuLKP2xR,76,True,2019,0.102,0.476,158120,0.701,0.0,0,0.242,-4.234,1,0.0349,163.882,4,0.405
368,Halsey,Nightmare,340UVheS8z3ncW9TTUhAbc,77,True,2019,0.0188,0.611,231999,0.622,0.0,9,0.359,-5.075,0,0.0734,146.11,4,0.538
369,"Tyler, The Creator",I THINK,4f8Mh5wuWHOsfXtzjrJB3t,75,True,2019,0.00881,0.826,212013,0.579,0.0,8,0.129,-8.241,0,0.0801,121.075,4,0.431
370,Why Don't We,What Am I,1HimGOB6BjOaCQYMIF1xtU,78,False,2019,0.0687,0.614,184665,0.647,0.0,0,0.104,-4.681,0,0.0524,163.862,4,0.368
371,5 Seconds of Summer,Teeth,1JRK7srBWUtAW7dPabKBwJ,79,False,2019,0.0508,0.755,204887,0.448,3.87e-06,3,0.11,-2.993,0,0.0405,139.028,4,0.431
372,Summer Walker,Something Real (with London On Da Track & Chris Brown),4otQJBpb8okSeykALR3eCH,75,True,2019,0.0564,0.685,183138,0.667,0.0,8,0.115,-3.837,1,0.0365,95.518,4,0.643
373,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,82,True,2019,0.179,0.661,163805,0.723,1.23e-05,5,0.14,-6.976,0,0.0566,113.778,4,0.316
374,AJ Mitchell,Slow Dance,5FNS5Vj69AhRGJWjhrAd01,78,False,2019,0.214,0.692,178800,0.443,0.0,1,0.06,-5.671,1,0.0386,127.899,4,0.363
375,Lil Tecca,Shots,6eSU1exzDvBEXmBRxspeh5,75,True,2019,0.525,0.829,109373,0.582,0.0,7,0.0759,-5.721,0,0.0415,108.028,4,0.51
376,A$AP Rocky,Babushka Boi,643PW82aBMUa1FiWi5VQY7,76,True,2019,0.304,0.897,187105,0.743,4.44e-05,10,0.137,-5.446,0,0.222,134.979,4,0.905
377,Florida Georgia Line,Talk You Out Of It,4qQwGRtGT7l6ckQtdPEFd4,72,False,2019,0.582,0.651,202920,0.708,0.0,4,0.0796,-4.791,1,0.0376,119.964,4,0.558
378,Sueco the Child,fast,1FOINGDWa0dPgCpMabLT4Y,76,True,2019,0.182,0.861,144000,0.599,0.00855,7,0.102,-7.814,0,0.217,100.026,4,0.527
379,Russ,NIGHTTIME (Interlude),3X6KN4WFgPYBETFMMX675P,75,True,2019,0.34,0.823,189867,0.556,0.00121,5,0.084,-5.883,0,0.118,142.0,4,0.879
380,NLE Choppa,CAPO,1KjQPDJQCUuqDj3AmfSBCa,73,True,2019,0.119,0.617,192200,0.953,0.0,2,0.331,-4.162,1,0.0693,154.964,4,0.594
381,Megan Thee Stallion,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",6CYyxobulcKumfeV6e2I9g,72,True,2019,0.0335,0.852,123200,0.839,0.0,1,0.176,-4.653,1,0.206,100.016,4,0.484
382,Sech,Si Te Vas,6Y4PDQv4XjYjHLeLmvyOt0,87,False,2019,0.0934,0.732,204907,0.644,4.54e-06,0,0.143,-4.124,1,0.132,174.1,4,0.554
383,Dalex,Hola - Remix,5stPVcRqb4qixbafP9e8lt,91,False,2019,0.471,0.654,249520,0.672,0.0,0,0.0781,-5.98,0,0.311,181.857,4,0.343
384,Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,77,False,2019,0.117,0.552,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
385,Sam Feldt,Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,83,False,2019,0.0771,0.59,174444,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651
386,Maggie Rogers,Love You For A Long Time,6QTPacyXkZWG9FMwq6L1hJ,75,False,2019,0.164,0.707,223120,0.67,0.00283,9,0.109,-6.137,1,0.0323,112.993,4,0.822
387,YoungBoy Never Broke Again,Ranada,4XlyD28tQ6qdqNS2BkE1AF,71,True,2019,0.147,0.502,176483,0.671,0.0,9,0.211,-5.158,0,0.293,153.864,4,0.584
388,Daddy Yankee,Con Calma,5w9c2J52mkdntKOmRLeM2m,86,False,2019,0.11,0.737,193227,0.86,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,0.656
389,Rich The Kid,That's Tuff (feat. Quavo),3JERoo6pokCgQ81z79Jpmo,75,True,2019,0.635,0.903,154000,0.636,0.0,10,0.0866,-4.313,0,0.205,137.993,4,0.308
390,Halsey,Finally // beautiful stranger,5YvcUK2eXJ2OllqDuEg18S,77,False,2019,0.051,0.626,221096,0.55,0.0,9,0.118,-5.105,0,0.029,133.976,4,0.123
391,Doja Cat,Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,74,True,2019,0.24,0.879,163173,0.499,0.0,4,0.0967,-6.027,0,0.18,106.043,4,0.405
392,Juice WRLD,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,73,True,2019,0.00966,0.709,218349,0.662,0.0,8,0.108,-4.55,1,0.0766,150.046,4,0.439
393,Trippie Redd,Love Sick,2PRKaIkl62537yLUt8VhHR,73,True,2019,0.527,0.861,177981,0.712,4.12e-05,6,0.622,-6.72,0,0.104,119.042,4,0.687
394,Maluma,11 PM,7KbF6AdprOXEEHlsq11Z6d,86,False,2019,0.217,0.777,175733,0.712,0.0,10,0.091,-4.84,1,0.277,95.692,4,0.68
395,PRETTYMUCH,Phases,3je88Q4OvTqIx7BFRFYvRA,76,True,2019,0.169,0.77,215760,0.636,0.0,11,0.0676,-6.724,0,0.131,105.93,4,0.492
396,Roddy Ricch,Roll Dice,47FhiQXgLU47HDBYUDlHsd,73,True,2019,0.279,0.876,170995,0.443,0.0,2,0.105,-8.995,1,0.178,153.029,3,0.496
397,Doja Cat,Juicy (feat. Tyga),7f5trao56t7sB7f14QDTmp,76,True,2019,0.102,0.786,203093,0.652,0.0,0,0.0697,-2.607,1,0.0669,170.031,4,0.483
398,Khalid,Right Back (feat. A Boogie Wit Da Hoodie),6PYnUsNEpYC7A4BS2sjw3L,76,False,2019,0.0933,0.786,255000,0.428,1.1e-06,5,0.156,-10.011,0,0.31,97.001,4,0.556
399,Ariana Grande,needy,1TEL6MlSSVLSdhOSddidlJ,76,True,2019,0.78,0.647,171573,0.309,7.41e-06,7,0.202,-7.948,0,0.0366,87.045,4,0.195
400,Arcangel,Infeliz,4z6wo6PJG4Fve45OXK6D9m,85,False,2019,0.366,0.713,221103,0.798,4.3e-06,1,0.246,-3.147,1,0.219,176.073,4,0.721
401,Tee Grizzley,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),2HsSzwrvvgiYSCdsYLiJWB,72,True,2019,0.237,0.779,332195,0.705,0.0,8,0.0899,-6.383,0,0.051,122.996,4,0.451
402,Fivio Foreign,Big Drip,4DkZDzcHicZBXCEdA19oWs,73,True,2019,0.186,0.814,168307,0.661,0.0,0,0.163,-6.453,1,0.356,139.956,4,0.474
403,AJR,100 Bad Days,17FK4etx1u2NK60cptINMS,70,False,2019,0.0465,0.626,212783,0.639,0.0,10,0.161,-5.62,1,0.085,144.009,4,0.638
404,Big Sean,Bezerk (feat. A$AP Ferg),2B9wgj9XzbJZLty03PRbVo,74,True,2019,0.0164,0.684,151067,0.687,0.0,2,0.253,-4.673,1,0.2,184.026,4,0.265
405,Kristen Bell,The Next Right Thing,1gilgPrTkkZTp09Xf8zCmK,75,False,2019,0.839,0.296,216773,0.119,1.59e-05,0,0.385,-14.256,0,0.0475,170.037,4,0.146
406,Lil Tjay,One Take,4uu7gKd1PffC7QEMcMk0Ro,74,True,2019,0.072,0.76,168653,0.615,0.0,5,0.0571,-9.36,0,0.33,148.014,4,0.351
407,Major Lazer,Trigger,0Z26mbSHJ1dkUu7g9DDgif,79,False,2019,0.128,0.57,171987,0.585,9.7e-05,8,0.111,-7.041,1,0.251,97.285,4,0.378
408,NLE Choppa,Matrix,1985nAkGJf1oOrgHCWftoN,73,True,2019,0.0217,0.783,125357,0.672,0.0,2,0.227,-3.988,1,0.357,150.118,4,0.556
409,Luke Bryan,What She Wants Tonight,5M3v6frAiTyqenNAeQVcxC,72,False,2019,0.0649,0.484,186988,0.903,0.0,8,0.151,-3.9,0,0.0882,169.948,4,0.716
410,Xavier Weeks,Team,1ooO1j7bseZCHaCFxVpoMq,73,True,2019,0.386,0.851,150882,0.404,2.49e-06,0,0.0733,-11.855,1,0.124,100.0,4,0.0651
411,Lauv,Feelings,0y675KDleCZEudjoeL1sQQ,79,False,2019,0.0934,0.694,189613,0.466,0.0,9,0.098,-6.758,1,0.0384,103.018,4,0.246
412,Ski Mask The Slump God,Carbonated Water,4HPTladgOGcGzleMR3I0FK,73,True,2019,0.0546,0.938,141040,0.559,0.0,10,0.157,-6.734,1,0.312,119.901,4,0.76
413,Rod Wave,Heart On Ice - Remix,1K2xWMZP8mgMXAR5SpcLQu,72,True,2019,0.165,0.762,195190,0.372,0.0,10,0.139,-11.26,0,0.174,79.037,1,0.315
